dataset,fy,edition,page,panel,group,label,label_missing,kind,row_check,derived_cell,table_family,line_no,columns_as_printed,v1,v2,v3,v4,v5,v6,v7,v8,n_values,ruler_spanned,repaired_cells,unparsed_cells,column_meaning,status,reconciliation
trust_funds,2011,FY2011,73,,CONSERVATION F,R. BURTON CONSERVATION,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,TRUST FUNDS | BEGINNING BEGINNING DISBURSE | FUND NAME BALANCE BALANCE CONTRIB TO NET | PRINCIPAL EARNINGS FROM TRANSFERS. OF ENDING CASH | PRINCIPAL EARNINGS PRINCIPAL EARNINGS VALUE | CEMETERY FUNDS,501.48,,,,0.00,0.00,50093.07,,4,,0,,,check failed,"v1: 354,751.46 vs 1,905,698.11 (-1,550,946.65) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v2: 86,794.23 vs 197,949.45 (-111,155.22) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 3,440.25 vs 3,940.25 (-500.00) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v4: 1,770.77 vs 15,307.76 (-13,536.99) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v5: 0.00 vs 0.00 [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v6: 0.00 vs 34.50 (-34.50) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v7: 601,087.69 vs 2,122,930.00 (-1,521,842.31) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2011,FY2011,73,,CONSERVATION F,H. BENJAMIN CONSERVATION,,subtotal,"subtotal: equals the 2 rows below it, in 3 of its columns",,,,TRUST FUNDS | BEGINNING BEGINNING DISBURSE | FUND NAME BALANCE BALANCE CONTRIB TO NET | PRINCIPAL EARNINGS FROM TRANSFERS. OF ENDING CASH | PRINCIPAL EARNINGS PRINCIPAL EARNINGS VALUE | CEMETERY FUNDS,,1167.46,0.00,12.12,0.00,0.00,1681.06,,6,,0,,,check failed,"v1: 354,751.46 vs 1,905,698.11 (-1,550,946.65) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v2: 86,794.23 vs 197,949.45 (-111,155.22) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 3,440.25 vs 3,940.25 (-500.00) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v4: 1,770.77 vs 15,307.76 (-13,536.99) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v5: 0.00 vs 0.00 [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v6: 0.00 vs 34.50 (-34.50) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v7: 601,087.69 vs 2,122,930.00 (-1,521,842.31) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2011,FY2011,73,,CONSERVATION F,,,subtotal,"subtotal: equals the 1 rows below it, in 3 of its columns",,,,TRUST FUNDS | BEGINNING BEGINNING DISBURSE | FUND NAME BALANCE BALANCE CONTRIB TO NET | PRINCIPAL EARNINGS FROM TRANSFERS. OF ENDING CASH | PRINCIPAL EARNINGS PRINCIPAL EARNINGS VALUE | CEMETERY FUNDS,232.72,829.02,0.00,7.72,0.00,0.00,,,6,,0,,,check failed,"v1: 354,751.46 vs 1,905,698.11 (-1,550,946.65) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v2: 86,794.23 vs 197,949.45 (-111,155.22) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 3,440.25 vs 3,940.25 (-500.00) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v4: 1,770.77 vs 15,307.76 (-13,536.99) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v5: 0.00 vs 0.00 [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v6: 0.00 vs 34.50 (-34.50) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v7: 601,087.69 vs 2,122,930.00 (-1,521,842.31) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2011,FY2011,73,,CONSERVATION F,G. HUBBARD CONSERVATION,,row,,,,,TRUST FUNDS | BEGINNING BEGINNING DISBURSE | FUND NAME BALANCE BALANCE CONTRIB TO NET | PRINCIPAL EARNINGS FROM TRANSFERS. OF ENDING CASH | PRINCIPAL EARNINGS PRINCIPAL EARNINGS VALUE | CEMETERY FUNDS,161.70,730.61,,,,,1069.46,,3,,0,,,check failed,"v1: 354,751.46 vs 1,905,698.11 (-1,550,946.65) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v2: 86,794.23 vs 197,949.45 (-111,155.22) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 3,440.25 vs 3,940.25 (-500.00) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v4: 1,770.77 vs 15,307.76 (-13,536.99) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v5: 0.00 vs 0.00 [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v6: 0.00 vs 34.50 (-34.50) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v7: 601,087.69 vs 2,122,930.00 (-1,521,842.31) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2011,FY2011,73,,CONSERVATION F,,,subtotal,"subtotal: equals the 1 rows below it, in 3 of its columns",,,,TRUST FUNDS | BEGINNING BEGINNING DISBURSE | FUND NAME BALANCE BALANCE CONTRIB TO NET | PRINCIPAL EARNINGS FROM TRANSFERS. OF ENDING CASH | PRINCIPAL EARNINGS PRINCIPAL EARNINGS VALUE | CEMETERY FUNDS,,,0.00,6.48,0.00,0.00,898.79,,5,,0,,,check failed,"v1: 354,751.46 vs 1,905,698.11 (-1,550,946.65) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v2: 86,794.23 vs 197,949.45 (-111,155.22) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 3,440.25 vs 3,940.25 (-500.00) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v4: 1,770.77 vs 15,307.76 (-13,536.99) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v5: 0.00 vs 0.00 [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v6: 0.00 vs 34.50 (-34.50) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v7: 601,087.69 vs 2,122,930.00 (-1,521,842.31) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2011,FY2011,73,,CONSERVATION F,I. KIMBALL CONSERVATION,,row,,,,,TRUST FUNDS | BEGINNING BEGINNING DISBURSE | FUND NAME BALANCE BALANCE CONTRIB TO NET | PRINCIPAL EARNINGS FROM TRANSFERS. OF ENDING CASH | PRINCIPAL EARNINGS PRINCIPAL EARNINGS VALUE | CEMETERY FUNDS,90.85,366.37,0.00,3.33,,,,,4,,0,,,check failed,"v1: 354,751.46 vs 1,905,698.11 (-1,550,946.65) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v2: 86,794.23 vs 197,949.45 (-111,155.22) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 3,440.25 vs 3,940.25 (-500.00) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v4: 1,770.77 vs 15,307.76 (-13,536.99) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v5: 0.00 vs 0.00 [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v6: 0.00 vs 34.50 (-34.50) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v7: 601,087.69 vs 2,122,930.00 (-1,521,842.31) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2011,FY2011,73,,CONSERVATION F,,,subtotal,"subtotal: equals the 1 subtotals below it, in 2 of its columns",,,,TRUST FUNDS | BEGINNING BEGINNING DISBURSE | FUND NAME BALANCE BALANCE CONTRIB TO NET | PRINCIPAL EARNINGS FROM TRANSFERS. OF ENDING CASH | PRINCIPAL EARNINGS PRINCIPAL EARNINGS VALUE | CEMETERY FUNDS,,,,,0.00,0.00,460.55,,3,,0,,,check failed,"v1: 354,751.46 vs 1,905,698.11 (-1,550,946.65) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v2: 86,794.23 vs 197,949.45 (-111,155.22) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 3,440.25 vs 3,940.25 (-500.00) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v4: 1,770.77 vs 15,307.76 (-13,536.99) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v5: 0.00 vs 0.00 [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v6: 0.00 vs 34.50 (-34.50) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v7: 601,087.69 vs 2,122,930.00 (-1,521,842.31) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2011,FY2011,73,,CONSERVATION F,-SUBTOTAL,,subtotal,,,,,TRUST FUNDS | BEGINNING BEGINNING DISBURSE | FUND NAME BALANCE BALANCE CONTRIB TO NET | PRINCIPAL EARNINGS FROM TRANSFERS. OF ENDING CASH | PRINCIPAL EARNINGS PRINCIPAL EARNINGS VALUE | CEMETERY FUNDS,22636.75,31175.33,,390.85,,,,,3,,1,,,check failed,"v1: 354,751.46 vs 1,905,698.11 (-1,550,946.65) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v2: 86,794.23 vs 197,949.45 (-111,155.22) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 3,440.25 vs 3,940.25 (-500.00) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v4: 1,770.77 vs 15,307.76 (-13,536.99) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v5: 0.00 vs 0.00 [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v6: 0.00 vs 34.50 (-34.50) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v7: 601,087.69 vs 2,122,930.00 (-1,521,842.31) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2011,FY2011,73,,CONSERVATION F,DARE,,subtotal,"subtotal: equals the 2 rows below it, in 3 of its columns",,,,TRUST FUNDS | BEGINNING BEGINNING DISBURSE | FUND NAME BALANCE BALANCE CONTRIB TO NET | PRINCIPAL EARNINGS FROM TRANSFERS. OF ENDING CASH | PRINCIPAL EARNINGS PRINCIPAL EARNINGS VALUE | CEMETERY FUNDS,,,0.00,,0.00,0.00,54202.93,,4,,0,,,check failed,"v1: 354,751.46 vs 1,905,698.11 (-1,550,946.65) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v2: 86,794.23 vs 197,949.45 (-111,155.22) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 3,440.25 vs 3,940.25 (-500.00) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v4: 1,770.77 vs 15,307.76 (-13,536.99) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v5: 0.00 vs 0.00 [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v6: 0.00 vs 34.50 (-34.50) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v7: 601,087.69 vs 2,122,930.00 (-1,521,842.31) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2011,FY2011,73,,LIBRARY FU,CHARLES DICKERSON LIBRARY,,row,,,,,TRUST FUNDS | BEGINNING BEGINNING DISBURSE | FUND NAME BALANCE BALANCE CONTRIB TO NET | PRINCIPAL EARNINGS FROM TRANSFERS. OF ENDING CASH | PRINCIPAL EARNINGS PRINCIPAL EARNINGS VALUE | CEMETERY FUNDS,3000.00,1248.89,0.00,30.86,,,,,4,,0,,,check failed,"v1: 354,751.46 vs 1,905,698.11 (-1,550,946.65) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v2: 86,794.23 vs 197,949.45 (-111,155.22) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 3,440.25 vs 3,940.25 (-500.00) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v4: 1,770.77 vs 15,307.76 (-13,536.99) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v5: 0.00 vs 0.00 [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v6: 0.00 vs 34.50 (-34.50) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v7: 601,087.69 vs 2,122,930.00 (-1,521,842.31) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2011,FY2011,73,,LIBRARY FU,CATHERINE WATSON LIBRARY,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,TRUST FUNDS | BEGINNING BEGINNING DISBURSE | FUND NAME BALANCE BALANCE CONTRIB TO NET | PRINCIPAL EARNINGS FROM TRANSFERS. OF ENDING CASH | PRINCIPAL EARNINGS PRINCIPAL EARNINGS VALUE | CEMETERY FUNDS,,833.90,,,0.00,0.00,4279.75,,4,,0,,,check failed,"v1: 354,751.46 vs 1,905,698.11 (-1,550,946.65) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v2: 86,794.23 vs 197,949.45 (-111,155.22) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 3,440.25 vs 3,940.25 (-500.00) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v4: 1,770.77 vs 15,307.76 (-13,536.99) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v5: 0.00 vs 0.00 [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v6: 0.00 vs 34.50 (-34.50) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v7: 601,087.69 vs 2,122,930.00 (-1,521,842.31) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2011,FY2011,73,,LIBRARY FU,,,subtotal,"subtotal: equals the 1 rows below it, in 3 of its columns",,,,TRUST FUNDS | BEGINNING BEGINNING DISBURSE | FUND NAME BALANCE BALANCE CONTRIB TO NET | PRINCIPAL EARNINGS FROM TRANSFERS. OF ENDING CASH | PRINCIPAL EARNINGS PRINCIPAL EARNINGS VALUE | CEMETERY FUNDS,2000.00,,0.00,20.59,0.00,0.00,2854.49,,6,,0,,,check failed,"v1: 354,751.46 vs 1,905,698.11 (-1,550,946.65) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v2: 86,794.23 vs 197,949.45 (-111,155.22) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 3,440.25 vs 3,940.25 (-500.00) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v4: 1,770.77 vs 15,307.76 (-13,536.99) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v5: 0.00 vs 0.00 [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v6: 0.00 vs 34.50 (-34.50) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v7: 601,087.69 vs 2,122,930.00 (-1,521,842.31) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2011,FY2011,73,,LIBRARY FU,FRANCIS CALDWELL LIBRARY,,row,,,,,TRUST FUNDS | BEGINNING BEGINNING DISBURSE | FUND NAME BALANCE BALANCE CONTRIB TO NET | PRINCIPAL EARNINGS FROM TRANSFERS. OF ENDING CASH | PRINCIPAL EARNINGS PRINCIPAL EARNINGS VALUE | CEMETERY FUNDS,0.00,209.73,0.00,5.16,,,,,4,,1,,,check failed,"v1: 354,751.46 vs 1,905,698.11 (-1,550,946.65) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v2: 86,794.23 vs 197,949.45 (-111,155.22) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 3,440.25 vs 3,940.25 (-500.00) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v4: 1,770.77 vs 15,307.76 (-13,536.99) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v5: 0.00 vs 0.00 [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v6: 0.00 vs 34.50 (-34.50) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v7: 601,087.69 vs 2,122,930.00 (-1,521,842.31) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2011,FY2011,73,,LIBRARY FU,SUSAN DICKINSON LIBRARY B,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,TRUST FUNDS | BEGINNING BEGINNING DISBURSE | FUND NAME BALANCE BALANCE CONTRIB TO NET | PRINCIPAL EARNINGS FROM TRANSFERS. OF ENDING CASH | PRINCIPAL EARNINGS PRINCIPAL EARNINGS VALUE | CEMETERY FUNDS,0.00,,,,0.00,0.00,714.89,,4,,1,,,check failed,"v1: 354,751.46 vs 1,905,698.11 (-1,550,946.65) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v2: 86,794.23 vs 197,949.45 (-111,155.22) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 3,440.25 vs 3,940.25 (-500.00) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v4: 1,770.77 vs 15,307.76 (-13,536.99) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v5: 0.00 vs 0.00 [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v6: 0.00 vs 34.50 (-34.50) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v7: 601,087.69 vs 2,122,930.00 (-1,521,842.31) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2011,FY2011,73,,LIBRARY FU,,,subtotal,"subtotal: equals the 1 rows below it, in 3 of its columns",,,,TRUST FUNDS | BEGINNING BEGINNING DISBURSE | FUND NAME BALANCE BALANCE CONTRIB TO NET | PRINCIPAL EARNINGS FROM TRANSFERS. OF ENDING CASH | PRINCIPAL EARNINGS PRINCIPAL EARNINGS VALUE | CEMETERY FUNDS,,6.66,0.00,3.68,0.00,0.00,510.34,,6,,0,,,check failed,"v1: 354,751.46 vs 1,905,698.11 (-1,550,946.65) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v2: 86,794.23 vs 197,949.45 (-111,155.22) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 3,440.25 vs 3,940.25 (-500.00) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v4: 1,770.77 vs 15,307.76 (-13,536.99) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v5: 0.00 vs 0.00 [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v6: 0.00 vs 34.50 (-34.50) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v7: 601,087.69 vs 2,122,930.00 (-1,521,842.31) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2011,FY2011,73,,LIBRARY FU,EMMA DIMOND LIBRARY BOOKS,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,TRUST FUNDS | BEGINNING BEGINNING DISBURSE | FUND NAME BALANCE BALANCE CONTRIB TO NET | PRINCIPAL EARNINGS FROM TRANSFERS. OF ENDING CASH | PRINCIPAL EARNINGS PRINCIPAL EARNINGS VALUE | CEMETERY FUNDS,300.00,125.46,0.00,3.09,0.00,,,,5,,0,,,check failed,"v1: 354,751.46 vs 1,905,698.11 (-1,550,946.65) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v2: 86,794.23 vs 197,949.45 (-111,155.22) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 3,440.25 vs 3,940.25 (-500.00) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v4: 1,770.77 vs 15,307.76 (-13,536.99) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v5: 0.00 vs 0.00 [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v6: 0.00 vs 34.50 (-34.50) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v7: 601,087.69 vs 2,122,930.00 (-1,521,842.31) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2011,FY2011,73,,LIBRARY FU,AUGUST TAYLOR LIBRARY BOOKS,,row,,,,,TRUST FUNDS | BEGINNING BEGINNING DISBURSE | FUND NAME BALANCE BALANCE CONTRIB TO NET | PRINCIPAL EARNINGS FROM TRANSFERS. OF ENDING CASH | PRINCIPAL EARNINGS PRINCIPAL EARNINGS VALUE | CEMETERY FUNDS,,125.33,,,,0.00,428.55,,3,,0,,,check failed,"v1: 354,751.46 vs 1,905,698.11 (-1,550,946.65) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v2: 86,794.23 vs 197,949.45 (-111,155.22) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 3,440.25 vs 3,940.25 (-500.00) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v4: 1,770.77 vs 15,307.76 (-13,536.99) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v5: 0.00 vs 0.00 [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v6: 0.00 vs 34.50 (-34.50) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v7: 601,087.69 vs 2,122,930.00 (-1,521,842.31) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2011,FY2011,73,,LIBRARY FU,,,subtotal,"subtotal: equals the 1 rows below it, in 2 of its columns",,,,TRUST FUNDS | BEGINNING BEGINNING DISBURSE | FUND NAME BALANCE BALANCE CONTRIB TO NET | PRINCIPAL EARNINGS FROM TRANSFERS. OF ENDING CASH | PRINCIPAL EARNINGS PRINCIPAL EARNINGS VALUE | CEMETERY FUNDS,300.00,,0.00,3.08,,0.00,42841.00,,5,,0,$0.00.,,check failed,"v1: 354,751.46 vs 1,905,698.11 (-1,550,946.65) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v2: 86,794.23 vs 197,949.45 (-111,155.22) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v3: 3,440.25 vs 3,940.25 (-500.00) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v4: 1,770.77 vs 15,307.76 (-13,536.99) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v5: 0.00 vs 0.00 [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v6: 0.00 vs 34.50 (-34.50) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages] ; v7: 601,087.69 vs 2,122,930.00 (-1,521,842.31) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
